NAME_CONTRACT_TYPE,FLAG_OWN_CAR,FLAG_OWN_REALTY,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,WEEKDAY_APPR_PROCESS_START,ORGANIZATION_TYPE,y_true,y_pred
Cash loans,Y,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Separated,House / apartment,FRIDAY,Business Entity Type 1,1,1
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,TUESDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 2,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,TUESDAY,Business Entity Type 3,1,1
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Government,1,1
Cash loans,Y,Y,Unaccompanied,Working,Incomplete higher,Married,House / apartment,MONDAY,Business Entity Type 3,1,1
Cash loans,Y,Y,"Spouse, partner",Commercial associate,Higher education,Married,House / apartment,SUNDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Commercial associate,Incomplete higher,Civil marriage,House / apartment,MONDAY,Business Entity Type 1,1,1
Cash loans,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,With parents,MONDAY,Business Entity Type 3,1,1
Cash loans,N,N,Family,Commercial associate,Higher education,Married,House / apartment,THURSDAY,Business Entity Type 3,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Self-employed,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Construction,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,N,N,Family,Pensioner,Secondary / secondary special,Married,House / apartment,SUNDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,Business Entity Type 3,1,1
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Government,1,1
Cash loans,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,XNA,0,0
Cash loans,Y,Y,Family,Pensioner,Secondary / secondary special,Married,House / apartment,SATURDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,MONDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,Business Entity Type 3,1,1
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,TUESDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,WEDNESDAY,Government,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,WEDNESDAY,XNA,0,0
Revolving loans,Y,Y,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,FRIDAY,Business Entity Type 3,1,1
Cash loans,N,N,Family,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,FRIDAY,Self-employed,1,1
Revolving loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 1,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,MONDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,TUESDAY,Industry: type 9,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,WEDNESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,THURSDAY,Construction,1,1
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,Rented apartment,TUESDAY,Military,1,1
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 1,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Trade: type 7,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Transport: type 4,1,1
Revolving loans,N,N,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Government,1,1
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Medicine,0,0
Cash loans,Y,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Government,1,1
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,WEDNESDAY,Self-employed,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,THURSDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Medicine,0,0
Cash loans,Y,Y,Unaccompanied,Working,Lower secondary,Married,House / apartment,FRIDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,MONDAY,Government,1,1
Cash loans,N,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3,1,1
Cash loans,N,Y,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Other,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,SATURDAY,Transport: type 4,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,FRIDAY,Other,1,1
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,FRIDAY,Trade: type 7,1,1
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,MONDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed,1,1
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,MONDAY,Self-employed,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Separated,Municipal apartment,WEDNESDAY,Business Entity Type 3,0,0
Revolving loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Widow,House / apartment,TUESDAY,Business Entity Type 3,1,1
Revolving loans,Y,Y,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Security,1,1
Cash loans,Y,N,Unaccompanied,Working,Incomplete higher,Married,With parents,MONDAY,Business Entity Type 3,1,1
Cash loans,Y,Y,Children,State servant,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 2,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,MONDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Self-employed,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Other,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,With parents,SATURDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Family,Pensioner,Lower secondary,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Separated,House / apartment,WEDNESDAY,Business Entity Type 2,1,1
Cash loans,Y,Y,"Spouse, partner",Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Self-employed,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,THURSDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Construction,1,1
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,Other,1,1
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,FRIDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Higher education,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,THURSDAY,XNA,0,0
Cash loans,Y,Y,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Higher education,Married,House / apartment,FRIDAY,Business Entity Type 3,1,1
Cash loans,Y,N,Family,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 2,1,1
Cash loans,N,N,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,TUESDAY,School,1,1
Cash loans,N,N,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,MONDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Business Entity Type 3,1,1
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Government,0,0
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,TUESDAY,Business Entity Type 3,1,1
Revolving loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 1,1,1
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,Trade: type 3,1,1
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,SATURDAY,Business Entity Type 3,0,0
Cash loans,N,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 2,0,0
Cash loans,N,N,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,FRIDAY,Other,1,1
Cash loans,N,N,Unaccompanied,Working,Lower secondary,Married,With parents,THURSDAY,Business Entity Type 3,1,1
Revolving loans,Y,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed,1,1
Cash loans,N,Y,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,House / apartment,THURSDAY,Self-employed,1,1
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,MONDAY,Agriculture,1,1
Cash loans,Y,N,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,WEDNESDAY,Business Entity Type 3,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,WEDNESDAY,XNA,0,0
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,TUESDAY,School,1,1
Cash loans,Y,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Business Entity Type 3,1,1
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Industry: type 3,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,MONDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Higher education,Single / not married,House / apartment,SUNDAY,Business Entity Type 1,1,1
Cash loans,Y,N,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,Industry: type 9,0,0
Cash loans,Y,Y,Family,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Other,1,1
Cash loans,N,Y,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Trade: type 7,1,1
Cash loans,Y,N,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,SATURDAY,Industry: type 9,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,TUESDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,XNA,0,0
Revolving loans,Y,Y,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,MONDAY,School,0,0
Cash loans,N,Y,Family,Working,Secondary / secondary special,Married,With parents,TUESDAY,Business Entity Type 3,1,1
Cash loans,N,Y,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,FRIDAY,School,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,SUNDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,THURSDAY,School,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Higher education,Married,House / apartment,MONDAY,XNA,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Other,0,0
Cash loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Other,0,0
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,MONDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 3,1,1
Cash loans,N,N,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,FRIDAY,Government,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,XNA,0,0
Cash loans,N,N,Unaccompanied,Pensioner,Higher education,Married,Municipal apartment,WEDNESDAY,XNA,0,0
Cash loans,N,N,Family,Pensioner,Secondary / secondary special,Married,Municipal apartment,MONDAY,XNA,0,0
Cash loans,Y,N,Unaccompanied,Working,Higher education,Married,House / apartment,THURSDAY,Business Entity Type 3,0,0
Cash loans,N,N,Family,Pensioner,Lower secondary,Married,House / apartment,SATURDAY,XNA,0,0
Revolving loans,N,Y,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,SATURDAY,Medicine,1,1
Cash loans,Y,N,Unaccompanied,Working,Higher education,Married,House / apartment,WEDNESDAY,Kindergarten,0,0
Cash loans,N,Y,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3,0,0
Cash loans,Y,Y,Unaccompanied,Working,Higher education,Married,House / apartment,FRIDAY,Self-employed,1,1
Cash loans,Y,Y,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Industry: type 9,1,1
Revolving loans,Y,Y,Unaccompanied,State servant,Higher education,Married,House / apartment,THURSDAY,Police,0,0
Cash loans,N,N,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,FRIDAY,Kindergarten,1,1
Cash loans,N,Y,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,MONDAY,XNA,0,0
